event_id,loan_id,event_sequence,status,event_datetime,refusal_reason,document_issue_flag,fraud_flag
27130,85801,2,Docs Received,2025-11-15 17:51:18.708568,,0.0,0
27131,85801,3,Credit Check,2025-11-16 15:21:02.343625,,0.0,0
27132,85801,4,Approved,2025-11-17 16:26:33.810501,,0.0,0
27133,85801,5,Signed,2025-11-18 20:47:44.032737,,0.0,0
27134,85801,6,Granted,2025-11-19 14:12:32.707413,,0.0,0
27135,10687,1,Submitted,2025-11-05 14:18:00.000000,,0.0,0
27136,10687,2,Docs Received,2025-11-06 09:02:13.453210,,0.0,0
27137,10687,3,Credit Check,2025-11-07 02:56:59.374110,,0.0,0
27138,10687,4,Approved,2025-11-07 13:05:45.807759,,0.0,0
27139,60335,1,Submitted,2025-11-29 13:23:00.000000,,0.0,0
27140,60335,2,Docs Received,2025-12-01 19:52:12.643976,,0.0,0
27141,60335,3,Credit Check,2025-12-02 22:38:20.321102,,0.0,0
27142,60335,4,Rejected,2025-12-03 08:34:59.771084,High debt-to-income ratio,0.0,0
27143,47598,1,Submitted,2025-10-03 13:37:00.000000,,0.0,0
27144,31829,1,Submitted,2025-10-20 16:06:00.000000,,0.0,0
27145,62245,1,Submitted,2025-10-02 14:21:00.000000,,0.0,0
27146,63818,1,Submitted,2025-10-03 12:10:00.000000,,0.0,0
27147,23587,1,Submitted,2025-12-01 19:14:00.000000,,,0
27148,23587,2,Docs Received,2025-12-05 12:34:59.988397,,0.0,0
27149,23587,3,Credit Check,2025-12-06 19:40:20.437993,,0.0,0
27150,23587,4,Approved,2025-12-06 20:52:20.437993,,0.0,0
27151,23587,5,Signed,2025-12-09 21:26:18.827628,,0.0,0
27152,23587,6,Granted,2025-12-12 03:39:12.078314,,0.0,0
27153,69835,1,Submitted,2025-10-21 12:49:00.000000,,0.0,0
27154,69835,2,Docs Received,2025-10-23 02:49:07.097567,,0.0,0
27155,69835,3,Credit Check,2025-10-25 06:52:05.535228,,0.0,0
27156,69835,4,Rejected,2025-10-25 08:49:16.010035,High debt-to-income ratio,0.0,0
27157,34093,1,Submitted,2025-12-17 08:15:00.000000,,0.0,0
27158,34093,2,Docs Received,2025-12-17 15:30:23.883841,,0.0,0
27159,34093,3,Credit Check,2025-12-18 16:01:08.124668,,0.0,0
27160,34093,4,Approved,2025-12-20 03:53:40.265051,,0.0,0
27161,34093,5,Signed,2025-12-21 10:48:56.438843,,0.0,0
27162,34093,6,Granted,2025-12-23 10:40:26.959262,,0.0,0
27163,77901,1,Submitted,2025-12-16 16:49:00.000000,,0.0,0
27164,77901,2,Docs Received,2025-12-19 11:22:33.581942,,0.0,0
27165,77901,3,Credit Check,2025-12-19 18:09:01.749735,,0.0,0
27166,77901,4,Approved,2025-12-20 01:55:10.767457,,0.0,0
27167,77901,5,Signed,2025-12-20 10:20:20.423456,,0.0,0
27168,77901,6,Granted,2025-12-20 18:58:06.162161,,0.0,0
27169,12372,1,Submitted,2025-10-28 16:27:00.000000,,0.0,0
27170,54122,1,Submitted,2025-10-07 14:22:00.000000,,,0
27171,54122,2,Docs Received,2025-10-10 15:52:48.838755,,0.0,0
27172,54122,3,Credit Check,2025-10-14 07:36:10.723627,,0.0,0
27173,54122,4,Approved,2025-10-15 16:24:33.801962,,0.0,0
27174,54122,5,Signed,2025-10-16 09:45:21.695696,,0.0,0
27175,88393,1,Submitted,2025-11-01 20:17:00.000000,,0.0,0
27176,50565,1,Submitted,2025-11-02 17:46:00.000000,,0.0,0
27177,50565,2,Docs Received,2025-11-03 10:08:05.256608,,0.0,0
27178,50565,3,Credit Check,2025-11-08 05:51:18.218084,,0.0,0
27179,50565,4,Approved,2025-11-08 16:47:34.538818,,0.0,0
27180,50565,5,Signed,2025-11-09 02:33:26.984095,,0.0,0
27181,50565,6,Granted,2025-11-09 08:06:12.526550,,0.0,0
27182,69095,1,Submitted,2025-10-14 16:39:00.000000,,0.0,0
27183,69095,2,Docs Received,2025-10-16 07:10:37.408671,,0.0,0
27184,69095,3,Credit Check,2025-10-17 07:07:44.200077,,0.0,0
27185,69095,4,Rejected,2025-10-17 12:49:28.970286,Other,0.0,0
27186,36033,1,Submitted,2025-11-26 19:33:00.000000,,0.0,0
27187,36033,2,Docs Received,2025-11-28 11:08:53.951384,,0.0,0
27188,36033,3,Credit Check,2025-12-02 08:01:33.296737,,0.0,0
27189,36033,4,Rejected,2025-12-03 06:30:02.718093,High debt-to-income ratio,0.0,0
27190,45565,1,Submitted,2025-10-22 19:46:00.000000,,,0
27191,72222,1,Submitted,2025-11-05 19:42:00.000000,,0.0,0
27192,72222,2,Docs Received,2025-11-07 22:25:43.004789,,1.0,0
27193,10904,1,Submitted,2025-11-24 13:06:00.000000,,0.0,0
27194,10904,2,Docs Received,2025-11-25 21:05:33.064458,,,0
27195,10904,3,Credit Check,2025-11-27 07:50:49.896663,,0.0,0
27196,10904,4,Rejected,2025-11-27 12:06:43.103127,Low credit score,0.0,0
27197,83311,1,Submitted,2025-12-21 19:41:00.000000,,0.0,0
27198,83311,2,Docs Received,2025-12-22 20:08:41.999739,,,0
27199,86005,1,Submitted,2025-12-21 14:22:00.000000,,0.0,0
27200,86005,2,Docs Received,2025-12-22 21:00:40.024924,,0.0,0
27201,86005,3,Credit Check,2025-12-25 17:17:02.897751,,0.0,0
27202,86005,4,Approved,2025-12-25 21:16:52.639664,,0.0,0
27203,60869,1,Submitted,2025-10-10 19:28:00.000000,,0.0,0
27204,60869,2,Docs Received,2025-10-11 05:19:34.567329,,0.0,0
27205,60869,3,Credit Check,2025-10-14 04:02:02.232111,,0.0,0
27206,60869,4,Rejected,2025-10-14 08:38:54.829571,Low credit score,0.0,0
27207,43246,1,Submitted,2025-12-17 17:19:00.000000,,0.0,0
27208,43246,2,Docs Received,2025-12-19 08:38:39.590484,,0.0,0
27209,43246,3,Credit Check,2025-12-21 17:02:51.331682,,0.0,0
27210,43246,4,Approved,2025-12-22 05:10:37.374685,,0.0,0
27211,43246,5,Signed,2025-12-23 10:24:14.844239,,,0
27212,43246,6,Granted,2025-12-25 17:19:25.920250,,0.0,0
27213,41235,1,Submitted,2025-10-25 12:34:00.000000,,0.0,0
27214,14733,1,Submitted,2025-11-18 16:26:00.000000,,0.0,0
27215,14733,2,Docs Received,2025-11-19 12:31:11.132711,,0.0,0
27216,14733,3,Credit Check,2025-11-21 14:00:19.015229,,0.0,0
27217,14733,4,Approved,2025-11-21 18:51:16.091816,,,0
27218,14733,5,Signed,2025-11-21 22:48:12.745299,,,0
27219,14733,6,Granted,2025-11-22 00:00:12.745299,,0.0,0
27220,69598,1,Submitted,2025-11-25 09:19:00.000000,,0.0,0
27221,69598,2,Docs Received,2025-11-27 15:30:43.791431,,0.0,0
27222,69598,3,Credit Check,2025-11-28 06:34:15.461044,,0.0,0
27223,69598,4,Approved,2025-11-28 17:19:16.184869,,0.0,0
27224,69598,5,Signed,2025-11-30 08:30:04.777225,,0.0,0
27225,48675,1,Submitted,2025-10-29 12:53:00.000000,,0.0,0
27226,81521,1,Submitted,2025-11-17 17:32:00.000000,,0.0,0
27227,81521,2,Docs Received,2025-11-18 20:09:11.136487,,0.0,0
27228,81521,3,Credit Check,2025-11-19 09:25:47.249175,,0.0,0
27229,81521,4,Rejected,2025-11-20 11:45:11.773579,High debt-to-income ratio,0.0,0
27230,90244,1,Submitted,2025-10-15 12:56:00.000000,,0.0,0
27231,90244,2,Docs Received,2025-10-20 21:22:33.424061,,0.0,0
27232,90244,3,Credit Check,2025-10-21 22:49:49.631374,,0.0,0
27233,90244,4,Rejected,2025-10-22 20:46:35.471914,Low credit score,0.0,0
27234,62132,1,Submitted,2025-12-25 18:44:00.000000,,0.0,0
27235,62132,2,Docs Received,2025-12-29 13:38:34.712707,,0.0,0
27236,62132,3,Credit Check,2026-01-01 12:13:05.582736,,0.0,0
27237,62132,4,Approved,2026-01-01 22:59:44.678153,,0.0,0
27238,62132,5,Signed,2026-01-03 01:13:11.946241,,0.0,0
27239,62132,6,Granted,2026-01-04 00:44:13.415925,,0.0,0
27240,36664,1,Submitted,2025-11-15 16:35:00.000000,,0.0,0
27241,70324,1,Submitted,2025-10-27 13:25:00.000000,,0.0,0
27242,70324,2,Docs Received,2025-10-28 15:26:06.311285,,0.0,0
27243,70324,3,Credit Check,2025-10-31 11:37:44.014894,,,0
27244,70324,4,Rejected,2025-10-31 16:16:30.027856,High debt-to-income ratio,0.0,0
27245,28248,1,Submitted,2025-11-13 17:54:00.000000,,0.0,0
27246,28248,2,Docs Received,2025-11-14 11:00:01.741614,,0.0,0
27247,28248,3,Credit Check,2025-11-16 16:43:45.518267,,0.0,0
27248,28248,4,Rejected,2025-11-16 19:02:09.012922,Low credit score,0.0,0
27249,17668,1,Submitted,2025-12-23 17:54:00.000000,,0.0,0
27250,17668,2,Docs Received,2025-12-25 10:32:06.359980,,0.0,0
27251,17668,3,Credit Check,2025-12-26 07:04:45.360997,,0.0,0
27252,17668,4,Approved,2025-12-27 05:23:52.268244,,0.0,0
27253,17668,5,Signed,2025-12-27 19:14:32.434951,,0.0,0
27254,17668,6,Granted,2025-12-29 16:28:35.225298,,,0
27255,47355,1,Submitted,2025-10-11 19:42:00.000000,,0.0,0
27256,47355,2,Docs Received,2025-10-13 09:28:19.892401,,0.0,0
27257,47355,3,Credit Check,2025-10-16 16:23:23.320709,,0.0,0
27258,47355,4,Approved,2025-10-16 18:49:08.687762,,0.0,0
27259,47355,5,Signed,2025-10-18 03:51:00.744536,,0.0,0
27260,47355,6,Granted,2025-10-18 12:22:06.871327,,0.0,0
27261,23592,1,Submitted,2025-12-26 08:44:00.000000,,0.0,0
27262,23592,2,Docs Received,2025-12-27 16:31:02.059351,,0.0,0
27263,23592,3,Credit Check,2025-12-31 14:32:59.906141,,0.0,0
27264,23592,4,Approved,2026-01-02 02:48:53.305613,,,0
27265,23592,5,Signed,2026-01-02 10:35:26.892472,,0.0,0
27266,23592,6,Granted,2026-01-03 12:58:11.033111,,0.0,0
27267,76498,1,Submitted,2025-10-31 11:44:00.000000,,0.0,0
27268,76498,2,Docs Received,2025-11-01 20:27:12.748210,,1.0,0
27269,79953,1,Submitted,2025-11-18 13:44:00.000000,,0.0,0
27270,59988,1,Submitted,2025-12-12 08:02:00.000000,,0.0,0
27271,44463,1,Submitted,2025-10-24 09:14:00.000000,,0.0,0
27272,44463,2,Docs Received,2025-10-26 21:51:56.112947,,0.0,0
27273,44463,3,Credit Check,2025-10-29 19:30:48.410297,,0.0,0
27274,44463,4,Approved,2025-10-30 23:45:00.254765,,0.0,0
27275,19406,1,Submitted,2025-12-30 20:47:00.000000,,0.0,0
27276,19406,2,Docs Received,2026-01-02 16:00:42.048694,,1.0,0
27277,50118,1,Submitted,2025-10-13 17:42:00.000000,,0.0,0
27278,50118,2,Docs Received,2025-10-14 11:25:26.222939,,0.0,0
27279,50118,3,Credit Check,2025-10-15 18:57:47.463727,,0.0,0
27280,50118,4,Approved,2025-10-16 11:24:33.388329,,0.0,0
27281,50118,5,Signed,2025-10-16 13:48:33.388329,,0.0,0
27282,50118,6,Granted,2025-10-16 19:58:35.027336,,0.0,0
27283,24639,1,Submitted,2025-11-27 12:39:00.000000,,0.0,0
27284,24639,2,Docs Received,2025-11-28 18:27:38.935408,,0.0,0
27285,24639,3,Credit Check,2025-11-29 19:51:36.848344,,0.0,0
27286,24639,4,Rejected,2025-11-30 00:28:49.353667,High debt-to-income ratio,0.0,0
27287,25392,1,Submitted,2025-10-31 19:16:00.000000,,0.0,0
27288,25392,2,Docs Received,2025-11-02 15:58:52.917562,,,0
27289,25392,3,Credit Check,2025-11-05 04:00:39.136322,,0.0,0
27290,25392,4,Approved,2025-11-05 13:02:08.652283,,0.0,0
27291,25392,5,Signed,2025-11-06 09:17:28.472001,,,0
27292,25392,6,Granted,2025-11-06 17:35:16.484284,,0.0,0
27293,99249,1,Submitted,2025-11-19 17:44:00.000000,,0.0,0
27294,37899,1,Submitted,2025-10-16 15:10:00.000000,,0.0,0
27295,37899,2,Docs Received,2025-10-18 21:48:27.090572,,0.0,0
27296,37899,3,Credit Check,2025-10-19 12:37:47.878949,,0.0,0
27297,37899,4,Rejected,2025-10-20 15:21:30.479211,High debt-to-income ratio,0.0,0
27298,63237,1,Submitted,2025-10-28 13:20:00.000000,,0.0,0
27299,63237,2,Docs Received,2025-10-29 11:44:14.302608,,0.0,0
27300,63237,3,Credit Check,2025-10-29 21:10:29.972661,,0.0,0
27301,63237,4,Rejected,2025-10-30 02:11:42.204402,Other,,0
27302,17981,1,Submitted,2025-11-10 17:54:00.000000,,0.0,0
27303,17981,2,Docs Received,2025-11-13 10:38:51.225317,,1.0,0
27304,17981,3,Credit Check,2025-11-15 08:29:23.043454,,,0
27305,17981,4,Rejected,2025-11-16 16:13:39.258017,High debt-to-income ratio,0.0,0
27306,20385,1,Submitted,2025-12-10 12:59:00.000000,,0.0,0
27307,20385,2,Docs Received,2025-12-11 00:12:49.776290,,0.0,0
27308,20385,3,Credit Check,2025-12-15 20:29:42.458296,,0.0,0
27309,20385,4,Approved,2025-12-16 18:09:32.972751,,0.0,0
27310,20385,5,Signed,2025-12-17 22:51:23.391497,,,0
27311,20385,6,Granted,2025-12-18 00:36:25.194868,,0.0,0
27312,66440,1,Submitted,2025-12-03 16:47:00.000000,,0.0,0
27313,66440,2,Docs Received,2025-12-04 06:01:43.124536,,0.0,0
27314,66440,3,Credit Check,2025-12-07 10:24:30.807925,,0.0,0
27315,66440,4,Rejected,2025-12-07 13:36:12.558986,Low credit score,0.0,0
27316,25441,1,Submitted,2025-10-02 10:51:00.000000,,0.0,0
27317,20730,1,Submitted,2025-10-14 14:47:00.000000,,0.0,0
27318,11958,1,Submitted,2025-11-03 15:18:00.000000,,0.0,0
27319,11958,2,Docs Received,2025-11-04 00:48:33.104029,,0.0,0
27320,11958,3,Credit Check,2025-11-05 21:17:24.430328,,0.0,0
27321,11958,4,Approved,2025-11-06 09:35:29.750314,,0.0,0
27322,11958,5,Signed,2025-11-06 23:13:42.909734,,0.0,0
27323,95504,1,Submitted,2025-10-16 14:50:00.000000,,0.0,0
27324,11173,1,Submitted,2025-11-08 16:37:00.000000,,0.0,0
27325,98285,1,Submitted,2025-10-29 11:34:00.000000,,0.0,0
27326,98285,2,Docs Received,2025-10-31 02:41:41.685325,,0.0,0
27327,98285,3,Credit Check,2025-11-03 06:47:55.593799,,0.0,0
27328,98285,4,Approved,2025-11-03 17:38:21.826569,,0.0,0
27329,98285,5,Signed,2025-11-05 03:47:08.410923,,0.0,0
27330,98285,6,Granted,2025-11-06 06:52:50.349605,,,0
27331,71701,1,Submitted,2025-10-13 14:50:00.000000,,0.0,0
27332,20310,1,Submitted,2025-10-26 14:05:00.000000,,0.0,0
27333,64487,1,Submitted,2025-10-09 11:07:00.000000,,0.0,0
27334,64487,2,Docs Received,2025-10-10 02:14:59.183832,,0.0,0
27335,64487,3,Credit Check,2025-10-11 11:03:41.339524,,0.0,0
27336,64487,4,Rejected,2025-10-11 22:47:30.822632,High debt-to-income ratio,0.0,0
27337,13298,1,Submitted,2025-11-16 18:44:00.000000,,0.0,0
27338,99897,1,Submitted,2025-10-18 08:44:00.000000,,0.0,0
27339,99897,2,Docs Received,2025-10-18 15:25:50.831918,,1.0,0
27340,67343,1,Submitted,2025-12-03 19:39:00.000000,,0.0,0
27341,67343,2,Docs Received,2025-12-04 23:12:59.730899,,0.0,0
27342,67343,3,Credit Check,2025-12-06 06:33:21.541349,,0.0,0
27343,67343,4,Rejected,2025-12-06 07:57:57.264084,Low credit score,0.0,0
27344,20843,1,Submitted,2025-10-07 09:28:00.000000,,0.0,0
27345,20843,2,Docs Received,2025-10-07 23:16:56.056572,,1.0,0
27346,80887,1,Submitted,2025-11-04 10:36:00.000000,,0.0,0
27347,80887,2,Docs Received,2025-11-04 17:56:13.244347,,0.0,0
27348,80887,3,Credit Check,2025-11-05 04:15:10.192632,,0.0,0
27349,80887,4,Rejected,2025-11-06 14:36:06.742643,High debt-to-income ratio,0.0,0
27350,77206,1,Submitted,2025-10-23 12:13:00.000000,,0.0,0
27351,77206,2,Docs Received,2025-10-25 14:32:33.870694,,0.0,0
27352,77206,3,Credit Check,2025-10-25 22:09:29.277039,,0.0,0
27353,77206,4,Approved,2025-10-27 02:01:08.816806,,0.0,0
27354,77206,5,Signed,2025-10-30 03:04:41.922859,,0.0,0
27355,77206,6,Granted,2025-10-30 04:16:41.922859,,0.0,0
27356,11755,1,Submitted,2025-11-11 10:41:00.000000,,0.0,0
27357,72836,1,Submitted,2025-10-26 08:44:00.000000,,0.0,0
27358,72836,2,Docs Received,2025-10-31 21:54:16.527540,,0.0,0
27359,72836,3,Credit Check,2025-11-01 12:56:34.818619,,0.0,0
27360,72836,4,Approved,2025-11-02 05:18:13.559323,,0.0,0
27361,72836,5,Signed,2025-11-03 17:49:05.372968,,0.0,0
27362,72836,6,Granted,2025-11-06 01:51:20.849789,,0.0,0
27363,64321,1,Submitted,2025-12-04 09:50:00.000000,,0.0,0
27364,64321,2,Docs Received,2025-12-05 08:25:26.199583,,1.0,0
27365,77608,1,Submitted,2025-11-08 14:04:00.000000,,0.0,0
27366,77608,2,Docs Received,2025-11-09 23:07:11.661571,,,0
27367,77608,3,Credit Check,2025-11-11 03:54:58.949145,,0.0,0
27368,77608,4,Rejected,2025-11-11 07:09:34.042198,Low credit score,0.0,0
27369,70168,1,Submitted,2025-12-01 12:52:00.000000,,0.0,0
27370,70168,2,Docs Received,2025-12-04 12:51:23.689353,,0.0,0
27371,70168,3,Credit Check,2025-12-06 20:21:41.940558,,0.0,0
27372,70168,4,Approved,2025-12-09 20:21:41.940558,,0.0,0
27373,70168,5,Signed,2025-12-12 17:07:41.333901,,0.0,0
27374,70168,6,Granted,2025-12-13 07:16:05.326944,,0.0,0
27375,93122,1,Submitted,2025-12-30 11:56:00.000000,,0.0,0
27376,93122,2,Docs Received,2025-12-31 06:43:39.582050,,1.0,0
27377,86641,1,Submitted,2025-11-14 09:13:00.000000,,0.0,0
27378,86641,2,Docs Received,2025-11-16 06:19:20.582143,,0.0,0
27379,86641,3,Credit Check,2025-11-18 12:31:18.465321,,0.0,0
27380,86641,4,Rejected,2025-11-18 18:49:59.713741,High debt-to-income ratio,0.0,0
27381,91623,1,Submitted,2025-11-08 15:20:00.000000,,0.0,0
27382,91623,2,Docs Received,2025-11-09 20:09:09.009307,,0.0,0
27383,91623,3,Credit Check,2025-11-10 16:26:26.444854,,0.0,0
27384,91623,4,Approved,2025-11-11 17:02:35.717661,,0.0,0
27385,91623,5,Signed,2025-11-13 08:47:52.011734,,0.0,0
27386,91623,6,Granted,2025-11-13 14:32:23.171921,,0.0,0
27387,79124,1,Submitted,2025-11-25 17:00:00.000000,,0.0,0
27388,79124,2,Docs Received,2025-11-27 07:17:28.347558,,0.0,0
27389,79124,3,Credit Check,2025-11-27 19:36:19.708757,,,0
27390,79124,4,Approved,2025-11-29 00:41:49.225995,,0.0,0
27391,79124,5,Signed,2025-11-29 17:45:24.206716,,0.0,0
27392,79124,6,Granted,2025-12-02 00:31:50.942908,,0.0,0
27393,18106,1,Submitted,2025-10-03 09:53:00.000000,,0.0,0
27394,18106,2,Docs Received,2025-10-06 17:09:04.894971,,0.0,0
27395,18106,3,Credit Check,2025-10-09 17:52:53.822131,,0.0,0
27396,18106,4,Rejected,2025-10-10 01:06:13.706678,High debt-to-income ratio,0.0,0
27397,33107,1,Submitted,2025-10-16 15:38:00.000000,,0.0,0
27398,94590,1,Submitted,2025-11-02 17:00:00.000000,,0.0,0
27399,94590,2,Docs Received,2025-11-03 03:55:49.634943,,0.0,0
27400,94590,3,Credit Check,2025-11-05 08:47:19.373967,,0.0,0
27401,94590,4,Approved,2025-11-05 12:13:16.348884,,0.0,0
27402,94590,5,Signed,2025-11-05 14:59:52.842446,,0.0,0
27403,94590,6,Granted,2025-11-07 02:34:09.788362,,0.0,0
27404,90850,1,Submitted,2025-10-29 14:19:00.000000,,0.0,0
27405,90850,2,Docs Received,2025-10-30 09:27:03.079829,,0.0,0
27406,90850,3,Credit Check,2025-10-31 10:16:24.153885,,0.0,0
27407,90850,4,Approved,2025-10-31 11:28:24.153885,,0.0,0
27408,90850,5,Signed,2025-11-01 04:10:24.638466,,0.0,0
27409,90850,6,Granted,2025-11-01 09:24:28.572370,,0.0,0
27410,21964,1,Submitted,2025-12-24 19:48:00.000000,,0.0,0
27411,23867,1,Submitted,2025-10-15 08:54:00.000000,,0.0,0
27412,42033,1,Submitted,2025-11-08 19:36:00.000000,,0.0,0
27413,42033,2,Docs Received,2025-11-09 06:34:30.132195,,0.0,0
27414,42033,3,Credit Check,2025-11-11 03:19:01.914086,,0.0,0
27415,42033,4,Rejected,2025-11-11 04:31:01.914086,High debt-to-income ratio,0.0,0
27416,44334,1,Submitted,2025-12-11 13:58:00.000000,,0.0,0
27417,44334,2,Docs Received,2025-12-11 15:49:52.620637,,1.0,0
27418,44334,3,Credit Check,2025-12-12 21:51:54.070313,,0.0,0
27419,44334,4,Approved,2025-12-13 13:33:14.102019,,0.0,0
27420,44334,5,Signed,2025-12-13 19:30:44.092034,,0.0,0
27421,44334,6,Granted,2025-12-13 21:49:13.760159,,0.0,0
27422,46674,1,Submitted,2025-12-15 11:45:00.000000,,0.0,0
27423,46674,2,Docs Received,2025-12-19 01:28:26.891103,,0.0,0
27424,46674,3,Credit Check,2025-12-20 11:35:13.089001,,0.0,0
27425,46674,4,Approved,2025-12-21 07:31:21.147745,,0.0,0
27426,46674,5,Signed,2025-12-22 01:29:12.426818,,0.0,0
27427,46674,6,Granted,2025-12-22 18:51:13.549036,,0.0,0
27428,90072,1,Submitted,2025-10-09 14:16:00.000000,,0.0,0
27429,90072,2,Docs Received,2025-10-14 08:21:31.573162,,0.0,0
27430,90072,3,Credit Check,2025-10-15 02:49:43.199788,,0.0,0
27431,90072,4,Rejected,2025-10-15 14:38:33.401961,Low credit score,0.0,0
27432,51955,1,Submitted,2025-11-24 15:40:00.000000,,0.0,0
27433,51955,2,Docs Received,2025-11-28 00:00:06.299723,,0.0,0
27434,51955,3,Credit Check,2025-11-29 11:36:21.735000,,0.0,0
27435,51955,4,Approved,2025-12-01 17:46:34.329288,,0.0,0
27436,51955,5,Signed,2025-12-03 20:04:14.111286,,0.0,0
27437,51955,6,Granted,2025-12-05 10:45:49.065034,,0.0,0
27438,43765,1,Submitted,2025-11-17 09:37:00.000000,,0.0,0
27439,24088,1,Submitted,2025-11-21 12:49:00.000000,,0.0,0
27440,25519,1,Submitted,2025-10-04 16:55:00.000000,,0.0,0
27441,25519,2,Docs Received,2025-10-07 16:37:41.575247,,0.0,0
27442,25519,3,Credit Check,2025-10-08 11:47:37.190014,,0.0,0
27443,25519,4,Rejected,2025-10-08 23:26:07.647038,High debt-to-income ratio,0.0,0
27444,89998,1,Submitted,2025-10-27 18:53:00.000000,,0.0,0
27445,51302,1,Submitted,2025-10-12 08:42:00.000000,,0.0,0
27446,51302,2,Docs Received,2025-10-12 19:20:21.810902,,0.0,0
27447,51302,3,Credit Check,2025-10-14 00:39:11.559077,,0.0,0
27448,51302,4,Approved,2025-10-14 07:52:59.637860,,0.0,0
27449,51302,5,Signed,2025-10-15 02:22:53.454555,,,0
27450,51302,6,Granted,2025-10-15 04:46:49.119010,,0.0,0
27451,19340,1,Submitted,2025-10-26 12:40:00.000000,,0.0,0
27452,27114,1,Submitted,2025-10-01 19:22:00.000000,,0.0,0
27453,27114,2,Docs Received,2025-10-02 20:49:52.242084,,0.0,0
27454,27114,3,Credit Check,2025-10-03 20:28:54.297351,,0.0,0
27455,27114,4,Rejected,2025-10-06 20:28:54.297351,Other,0.0,0
27456,48740,1,Submitted,2025-12-12 16:07:00.000000,,,0
27457,48740,2,Docs Received,2025-12-15 07:00:31.456321,,0.0,0
27458,48740,3,Credit Check,2025-12-15 21:00:33.572074,,0.0,0
27459,48740,4,Approved,2025-12-18 14:46:49.530899,,0.0,0
27460,48740,5,Signed,2025-12-18 17:10:49.530899,,0.0,0
27461,48740,6,Granted,2025-12-18 20:37:49.500281,,0.0,0
27462,44786,1,Submitted,2025-12-15 18:25:00.000000,,0.0,0
27463,44786,2,Docs Received,2025-12-17 02:57:10.443802,,0.0,0
27464,44786,3,Credit Check,2025-12-18 14:02:27.771775,,0.0,0
27465,44786,4,Rejected,2025-12-18 15:14:27.771775,Low credit score,0.0,0
27466,82054,1,Submitted,2025-12-14 14:43:00.000000,,0.0,0
27467,82054,2,Docs Received,2025-12-14 22:08:24.670457,,,0
27468,82054,3,Credit Check,2025-12-19 14:55:09.740674,,0.0,0
27469,82054,4,Rejected,2025-12-19 21:24:46.480421,Low credit score,0.0,0
27470,90717,1,Submitted,2025-10-28 17:45:00.000000,,0.0,0
27471,79516,1,Submitted,2025-11-12 16:48:00.000000,,0.0,0
27472,79516,2,Docs Received,2025-11-13 01:53:31.141960,,0.0,0
27473,79516,3,Credit Check,2025-11-16 03:48:42.376463,,0.0,0
27474,79516,4,Approved,2025-11-16 05:57:10.179831,,0.0,0
27475,79516,5,Signed,2025-11-17 11:59:46.164672,,0.0,0
27476,88833,1,Submitted,2025-11-21 15:31:00.000000,,0.0,0
27477,88833,2,Docs Received,2025-11-22 02:00:25.710120,,0.0,0
27478,88833,3,Credit Check,2025-11-26 10:11:31.308804,,0.0,0
27479,88833,4,Rejected,2025-11-27 01:50:25.892670,Other,0.0,0
27480,34426,1,Submitted,2025-12-06 13:46:00.000000,,0.0,0
27481,34426,2,Docs Received,2025-12-07 19:53:13.764832,,1.0,0
27482,34426,3,Credit Check,2025-12-10 06:50:36.458080,,0.0,0
27483,34426,4,Approved,2025-12-10 20:44:21.583038,,0.0,0
27484,34426,5,Signed,2025-12-11 07:51:02.986867,,0.0,0
27485,34426,6,Granted,2025-12-11 09:03:02.986867,,0.0,0
27486,82305,1,Submitted,2025-10-06 10:46:00.000000,,0.0,0
27487,82305,2,Docs Received,2025-10-08 20:51:59.063909,,1.0,0
27488,82305,3,Credit Check,2025-10-12 18:54:28.569776,,0.0,0
27489,82305,4,Approved,2025-10-12 21:45:34.422818,,,0
27490,82305,5,Signed,2025-10-13 12:49:34.247155,,0.0,0
27491,82305,6,Granted,2025-10-13 21:30:26.535386,,0.0,0
27492,92903,1,Submitted,2025-10-27 15:47:00.000000,,0.0,0
27493,92903,2,Docs Received,2025-10-27 22:58:53.805184,,0.0,0
27494,92903,3,Credit Check,2025-10-31 16:43:03.919080,,,0
27495,92903,4,Rejected,2025-11-01 12:05:14.850173,Other,0.0,0
27496,65625,1,Submitted,2025-11-06 08:51:00.000000,,0.0,0
27497,65625,2,Docs Received,2025-11-07 15:40:16.221038,,1.0,0
