"loan_id","risk_decision","risk_segment","rejection_reason","approved_amount","granted_amount","estimated_interest","final_interest_rate","loan_status","charge_off_flag","charge_off_date"
60817,,Standard Risk,,,,,,Submitted,0,
60825,Approved,Standard Risk,,560.0,560.0,11.64,11.88,Granted,0,
60827,,Low Risk,,,,,,Docs Received,0,
60829,,Standard Risk,,,,,,Docs Received,0,
60837,Approved,High Risk,,22800.0,22800.0,,17.07,Granted,0,
60838,Approved,Low Risk,,8000.0,8000.0,7.35,6.83,Granted,0,
60846,,Standard Risk,,,,,,Docs Received,0,
60850,,High Risk,,,,,,Submitted,0,
60855,,Standard Risk,,,,,,Submitted,0,
60869,Rejected,High Risk,Low credit score,,,,,Rejected,0,
60877,Rejected,High Risk,Low credit score,,,,,Rejected,0,
60878,,Standard Risk,,,,,,Submitted,0,
60881,,Standard Risk,,,,,,Docs Received,0,
60882,Approved,Low Risk,,6800.0,,7.96,8.8,Signed,0,
60888,Rejected,High Risk,Low credit score,,,,,Rejected,0,
60896,,Standard Risk,,,,,,Submitted,0,
60897,Rejected,High Risk,Low credit score,,,,,Rejected,0,
60898,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
60924,Approved,Standard Risk,,4700.0,4700.0,12.17,11.12,Granted,0,
60925,,Standard Risk,,,,,,Submitted,0,
60926,,Standard Risk,,,,,,Docs Received,0,
60930,Approved,Standard Risk,,7450.0,,9.08,,Approved,0,
60946,Rejected,High Risk,Other,,,,,Rejected,0,
60952,,Standard Risk,,,,,,Docs Received,0,
60963,Approved,Standard Risk,,25000.0,25000.0,9.8,8.99,Granted,0,
60967,,High Risk,,,,,,Submitted,0,
60972,Approved,Standard Risk,,7450.0,7450.0,13.57,13.81,Granted,0,
60976,,High Risk,,,,,,Submitted,0,
60985,Rejected,High Risk,Low credit score,,,,,Rejected,0,
60986,Approved,Low Risk,,5000.0,5000.0,,,Granted,0,
60989,,Standard Risk,,,,,,Submitted,0,
61008,,Standard Risk,,,,,,Submitted,0,
61018,,Low Risk,,,,,,Submitted,0,
61020,,Standard Risk,,,,,,Submitted,0,
61025,Approved,Standard Risk,,25000.0,25000.0,9.72,9.56,Granted,0,
61030,Approved,Low Risk,,7360.0,7360.0,6.82,7.17,Granted,0,
61037,Approved,Standard Risk,,9830.0,9830.0,9.96,11.05,Granted,0,
61038,Approved,Standard Risk,,7950.0,,10.35,9.89,Signed,0,
61041,,Standard Risk,,,,,,Submitted,0,
61048,,Low Risk,,,,,,Submitted,0,
61050,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61053,,Low Risk,,,,,,Submitted,0,
61054,,Standard Risk,,,,,,Submitted,0,
61063,Approved,Low Risk,,13500.0,,7.27,,Approved,0,
61067,,Standard Risk,,,,,,Submitted,0,
61087,,Standard Risk,,,,,,Submitted,0,
61098,,,,,,,,Docs Received,0,
61101,Approved,Low Risk,,6760.0,6760.0,6.46,7.58,Granted,0,
61106,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61108,,Standard Risk,,,,,,Docs Received,0,
61111,,Low Risk,,,,,,Submitted,0,
61113,Approved,Low Risk,,2600.0,2600.0,4.55,3.95,Granted,0,
61117,,Standard Risk,,,,,,Submitted,0,
61124,,Low Risk,,,,,,Submitted,0,
61126,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61130,,Low Risk,,,,,,Submitted,0,
61135,Approved,Standard Risk,,6350.0,6350.0,14.08,13.44,Granted,0,
61151,,,,,,,,Docs Received,0,
61156,Approved,High Risk,,25000.0,,26.22,27.18,Signed,0,
61163,Approved,Low Risk,,4400.0,4400.0,5.56,4.92,Granted,0,
61164,Approved,Low Risk,,3350.0,3350.0,5.86,6.55,Granted,0,
61168,Approved,Low Risk,,1100.0,,7.21,6.14,Signed,0,
61169,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61173,Approved,Low Risk,,25000.0,25000.0,6.75,6.57,Granted,0,
61177,,Standard Risk,,,,,,Submitted,0,
61179,,High Risk,,,,,,Submitted,0,
61186,,Standard Risk,,,,,,Submitted,0,
61188,,,,,,,,Docs Received,0,
61199,,Standard Risk,,,,,,Submitted,0,
61202,Approved,Standard Risk,,11900.0,11900.0,14.92,14.05,Granted,0,
61204,Rejected,,Low credit score,,,,,Rejected,0,
61205,,Low Risk,,,,,,Docs Received,0,
61208,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61210,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61212,Rejected,Standard Risk,Other,,,,,Rejected,0,
61216,,,,,,,,Submitted,0,
61217,Approved,Low Risk,,13450.0,13450.0,7.25,7.87,Granted,0,
61218,Approved,Low Risk,,15800.0,15800.0,7.66,7.13,Granted,0,
61221,,High Risk,,,,,,Submitted,0,
61222,Approved,Standard Risk,,13500.0,13500.0,12.99,14.04,Granted,0,
61226,Rejected,Low Risk,Low credit score,,,,,Rejected,0,
61227,,Standard Risk,,,,,,Submitted,0,
61241,Approved,Standard Risk,,3280.0,3280.0,9.05,9.69,Granted,0,
61252,Approved,High Risk,,800.0,800.0,24.08,23.89,Granted,0,
61254,Approved,Low Risk,,11700.0,11700.0,6.68,7.4,Granted,0,
61257,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61259,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61266,,Standard Risk,,,,,,Submitted,0,
61272,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
61296,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61300,Approved,Standard Risk,,11150.0,11150.0,14.26,14.48,Granted,0,
61301,Rejected,Standard Risk,Other,,,,,Rejected,0,
61303,Approved,Low Risk,,8950.0,8950.0,5.25,5.67,Granted,0,
61308,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61310,,Standard Risk,,,,,,Submitted,0,
61315,Approved,Low Risk,,6800.0,6800.0,6.45,7.0,Granted,0,
61317,,High Risk,,,,,,Submitted,0,
61321,Approved,,,12350.0,,,,Approved,0,
61324,,Standard Risk,,,,,,Submitted,0,
61327,Approved,Low Risk,,16500.0,16500.0,6.08,5.71,Granted,0,
61338,Approved,Low Risk,,13950.0,13950.0,6.17,6.22,Granted,0,
61344,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61358,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61365,Approved,Low Risk,,500.0,500.0,5.28,5.21,Granted,0,
61369,Approved,Standard Risk,,15050.0,15050.0,10.8,,Granted,0,
61376,,Standard Risk,,,,,,Docs Received,0,
61377,Approved,Standard Risk,,20350.0,20350.0,13.54,13.51,Granted,0,
61388,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61391,Approved,Low Risk,,6200.0,6200.0,5.51,5.68,Granted,0,
61394,Approved,,,6250.0,6250.0,11.47,12.04,Granted,1,"2026-05-21"
61398,Approved,Standard Risk,,24050.0,24050.0,9.2,8.98,Granted,0,
61407,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61416,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61417,Approved,Standard Risk,,11390.0,11390.0,11.74,11.38,Granted,0,
61420,,Standard Risk,,,,,,Submitted,0,
61421,,Standard Risk,,,,,,Submitted,0,
61428,,High Risk,,,,,,Submitted,0,
61430,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61434,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61444,Rejected,,High debt-to-income ratio,,,,,Rejected,0,
61445,Approved,Low Risk,,4000.0,4000.0,6.01,6.37,Granted,0,
61457,,Standard Risk,,,,,,Submitted,0,
61461,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
61466,Approved,Standard Risk,,2480.0,2480.0,13.14,13.43,Granted,0,
61469,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61478,Rejected,Low Risk,Low credit score,,,,,Rejected,0,
61487,Rejected,,Other,,,,,Rejected,0,
61490,Approved,Standard Risk,,4250.0,4250.0,13.93,13.98,Granted,0,
61494,Rejected,,Low credit score,,,,,Rejected,0,
61496,,High Risk,,,,,,Docs Received,0,
61503,Approved,Low Risk,,15200.0,15200.0,6.1,6.1,Granted,0,
61504,,High Risk,,,,,,Submitted,0,
61520,,Standard Risk,,,,,,Submitted,0,
61523,,Low Risk,,,,,,Docs Received,0,
61525,Approved,Standard Risk,,3050.0,,12.97,13.39,Signed,0,
61528,,Low Risk,,,,,,Submitted,0,
61530,Approved,Standard Risk,,25000.0,25000.0,10.77,10.69,Granted,0,
61539,,,,,,,,Submitted,0,
61546,,Low Risk,,,,,,Submitted,0,
61551,Approved,Standard Risk,,3550.0,,12.9,,Approved,0,
61554,Approved,Standard Risk,,12950.0,,,11.11,Signed,0,
61560,,Standard Risk,,,,,,Docs Received,0,
61570,Approved,Low Risk,,20450.0,20450.0,6.66,5.54,Granted,0,
61575,Approved,Low Risk,,8600.0,8600.0,6.07,5.01,Granted,0,
61578,Rejected,Standard Risk,Other,,,,,Rejected,0,
61579,Approved,Low Risk,,14150.0,14150.0,7.83,8.32,Granted,0,
61580,,Standard Risk,,,,,,Docs Received,0,
61581,,Standard Risk,,,,,,Docs Received,0,
61583,Approved,Standard Risk,,8870.0,8870.0,12.52,,Granted,0,
61584,,Standard Risk,,,,,,Submitted,0,
61586,,,,,,,,Submitted,0,
61591,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61600,Approved,Low Risk,,2300.0,2300.0,,6.41,Granted,0,
61610,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61613,Approved,,,8460.0,8460.0,10.94,10.75,Granted,0,
61614,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61619,Approved,Low Risk,,15600.0,15600.0,6.93,7.15,Granted,0,
61631,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
61632,Approved,,,13000.0,13000.0,9.49,9.17,Granted,0,
61634,,High Risk,,,,,,Submitted,0,
61640,Approved,Low Risk,,5800.0,5800.0,5.34,5.38,Granted,0,
61641,,Standard Risk,,,,,,Submitted,0,
61643,,Standard Risk,,,,,,Docs Received,0,
61645,Rejected,,High debt-to-income ratio,,,,,Rejected,0,
61649,Rejected,Standard Risk,Other,,,,,Rejected,0,
61650,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
61651,Approved,Standard Risk,,22950.0,22950.0,10.44,10.07,Granted,0,
61657,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
61661,Approved,,,4050.0,4050.0,5.72,5.0,Granted,0,
61662,,High Risk,,,,,,Submitted,0,
61668,,High Risk,,,,,,Docs Received,0,
61672,,High Risk,,,,,,Docs Received,0,
61676,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
61681,,Low Risk,,,,,,Submitted,0,
61687,Rejected,High Risk,Other,,,,,Rejected,0,
61689,Approved,Low Risk,,4000.0,4000.0,7.26,7.67,Granted,0,
61698,,Low Risk,,,,,,Submitted,0,
61706,,High Risk,,,,,,Submitted,0,
61712,Approved,Standard Risk,,18300.0,18300.0,13.17,13.14,Granted,0,
61713,,,,,,,,Submitted,0,
61718,Approved,Standard Risk,,4950.0,4950.0,10.32,9.81,Granted,0,
61720,,High Risk,,,,,,Submitted,0,
61726,,Low Risk,,,,,,Submitted,0,
61733,,High Risk,,,,,,Submitted,0,
61735,Approved,Standard Risk,,13150.0,13150.0,9.66,9.95,Granted,0,
61736,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61738,Approved,Standard Risk,,11700.0,11700.0,11.89,11.64,Granted,0,
61739,Rejected,High Risk,Other,,,,,Rejected,0,
61747,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
61749,,High Risk,,,,,,Docs Received,0,
61753,,Low Risk,,,,,,Submitted,0,
61757,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61760,,Standard Risk,,,,,,Docs Received,0,
61771,,High Risk,,,,,,Submitted,0,
61774,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61777,Approved,Low Risk,,550.0,,6.17,,Approved,0,
61784,Approved,Standard Risk,,8000.0,8000.0,12.87,13.23,Granted,0,
61805,,Standard Risk,,,,,,Submitted,0,
61811,,High Risk,,,,,,Submitted,0,
61814,,Standard Risk,,,,,,Submitted,0,
61817,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61820,Approved,Low Risk,,11400.0,11400.0,5.59,5.96,Granted,0,
61821,,Standard Risk,,,,,,Submitted,0,
61830,,Standard Risk,,,,,,Submitted,0,
61832,Approved,Standard Risk,,25000.0,25000.0,14.78,15.13,Granted,0,
61834,,Low Risk,,,,,,Submitted,0,
61839,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
61843,,Standard Risk,,,,,,Submitted,0,
61849,Approved,Standard Risk,,5150.0,5150.0,12.72,12.66,Granted,0,
61851,,Standard Risk,,,,,,Submitted,0,
61853,Approved,Standard Risk,,25000.0,,13.27,12.78,Signed,0,
61856,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61861,,Standard Risk,,,,,,Submitted,0,
61863,Approved,Standard Risk,,15170.0,,13.79,,Approved,0,
61864,,Standard Risk,,,,,,Submitted,0,
61868,Approved,Standard Risk,,11800.0,11800.0,9.28,9.79,Granted,0,
61880,Approved,Low Risk,,14900.0,14900.0,4.79,4.65,Granted,0,
61885,,Low Risk,,,,,,Submitted,0,
61891,,Standard Risk,,,,,,Submitted,0,
61908,Approved,Low Risk,,11500.0,11500.0,4.1,4.51,Granted,0,
61918,,High Risk,,,,,,Submitted,0,
61926,,Standard Risk,,,,,,Submitted,0,
61927,Approved,Standard Risk,,11950.0,,13.41,13.0,Signed,0,
61933,,High Risk,,,,,,Submitted,0,
61936,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61939,,High Risk,,,,,,Submitted,0,
61942,,High Risk,,,,,,Docs Received,0,
61943,Approved,Standard Risk,,12850.0,,9.83,,Approved,0,
61944,Approved,Low Risk,,20100.0,20100.0,7.37,,Granted,0,
61947,Approved,Low Risk,,8770.0,8770.0,7.14,7.0,Granted,0,
61950,Rejected,High Risk,Low credit score,,,,,Rejected,0,
61957,Rejected,High Risk,Other,,,,,Rejected,0,
61964,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
61969,,High Risk,,,,,,Submitted,0,
61977,Approved,Standard Risk,,2800.0,2800.0,9.06,10.22,Granted,0,
61978,,,,,,,,Submitted,0,
61979,Approved,Standard Risk,,2300.0,,13.01,,Approved,0,
61981,Approved,High Risk,,12500.0,12500.0,28.7,28.71,Granted,0,
61984,Approved,Standard Risk,,6850.0,6850.0,11.48,12.2,Granted,0,
61986,Approved,High Risk,,1650.0,1650.0,27.6,29.05,Granted,0,
61992,Approved,Standard Risk,,9250.0,9250.0,13.77,13.96,Granted,0,
61997,,Low Risk,,,,,,Docs Received,0,
61999,,Standard Risk,,,,,,Submitted,0,
62000,Approved,Standard Risk,,1250.0,1250.0,13.93,14.31,Granted,1,"2026-01-18"
62001,,Low Risk,,,,,,Submitted,0,
62009,Approved,Standard Risk,,7450.0,7450.0,10.38,10.24,Granted,0,
62010,,Standard Risk,,,,,,Submitted,0,
62020,,Standard Risk,,,,,,Docs Received,0,
62021,,High Risk,,,,,,Docs Received,0,
62025,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62035,Rejected,Standard Risk,Other,,,,,Rejected,0,
62037,Approved,,,18250.0,18250.0,12.97,12.32,Granted,0,
62041,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
62045,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
62051,Approved,Standard Risk,,8060.0,8060.0,,14.55,Granted,0,
62068,,Low Risk,,,,,,Submitted,0,
62078,Approved,Low Risk,,3400.0,3400.0,5.34,5.41,Granted,0,
62084,,,,,,,,Submitted,0,
62104,,Low Risk,,,,,,Submitted,0,
62116,Approved,Standard Risk,,20400.0,20400.0,10.36,10.05,Granted,0,
62117,Approved,Standard Risk,,26420.0,26420.0,11.67,11.58,Granted,0,
62132,Approved,Standard Risk,,8400.0,8400.0,13.59,14.01,Granted,1,"2026-03-07"
62140,Approved,Standard Risk,,7350.0,,10.69,,Approved,0,
62146,,Standard Risk,,,,,,Submitted,0,
62149,Approved,Standard Risk,,1750.0,1750.0,10.17,10.38,Granted,0,
62152,Approved,Low Risk,,7400.0,,7.77,7.56,Signed,0,
62158,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62160,Approved,Standard Risk,,1150.0,1150.0,13.91,13.96,Granted,0,
62168,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
62175,Approved,Standard Risk,,24160.0,24160.0,12.96,12.33,Granted,0,
62178,Approved,Standard Risk,,11750.0,11750.0,14.36,14.08,Granted,0,
62187,,Standard Risk,,,,,,Docs Received,0,
62188,,Standard Risk,,,,,,Docs Received,0,
62192,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
62197,Approved,Standard Risk,,20300.0,20300.0,10.73,10.34,Granted,0,
62203,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
62215,Approved,Standard Risk,,4250.0,4250.0,,10.16,Granted,0,
62221,Approved,Standard Risk,,20650.0,,12.49,12.68,Signed,0,
62223,,Low Risk,,,,,,Submitted,0,
62225,Approved,Low Risk,,15700.0,15700.0,6.56,6.34,Granted,0,
62230,,High Risk,,,,,,Submitted,0,
62235,Approved,Low Risk,,10460.0,10460.0,,4.99,Granted,0,
62237,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
62242,Approved,Low Risk,,13350.0,13350.0,5.17,5.22,Granted,0,
62245,,High Risk,,,,,,Submitted,0,
62247,,Standard Risk,,,,,,Docs Received,0,
62249,,High Risk,,,,,,Submitted,0,
62267,Approved,Standard Risk,,15650.0,15650.0,12.09,11.0,Granted,0,
62268,,Standard Risk,,,,,,Docs Received,0,
62274,Approved,Low Risk,,500.0,500.0,7.38,7.32,Granted,0,
62279,Approved,High Risk,,18000.0,18000.0,20.52,20.66,Granted,0,
62281,,Standard Risk,,,,,,Submitted,0,
62292,Approved,High Risk,,10650.0,10650.0,17.75,16.3,Granted,0,
62295,,High Risk,,,,,,Submitted,0,
62305,Rejected,Standard Risk,Other,,,,,Rejected,0,
62311,,Standard Risk,,,,,,Submitted,0,
62315,Approved,Standard Risk,,5600.0,,13.66,,Approved,0,
62322,,Standard Risk,,,,,,Submitted,0,
62323,,High Risk,,,,,,Submitted,0,
62328,Approved,Low Risk,,25000.0,25000.0,4.55,4.27,Granted,0,
62329,Approved,Standard Risk,,11000.0,11000.0,12.11,11.76,Granted,0,
62341,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62346,Approved,Low Risk,,5000.0,5000.0,8.0,7.6,Granted,0,
62348,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
62349,,High Risk,,,,,,Submitted,0,
62351,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62368,Rejected,Standard Risk,Other,,,,,Rejected,0,
62376,Rejected,High Risk,Other,,,,,Rejected,0,
62399,Approved,Standard Risk,,13250.0,13250.0,13.53,13.81,Granted,0,
62400,,Low Risk,,,,,,Submitted,0,
62403,,Standard Risk,,,,,,Submitted,0,
62407,,High Risk,,,,,,Docs Received,0,
62410,,Low Risk,,,,,,Docs Received,0,
62416,Approved,Low Risk,,500.0,500.0,7.5,6.95,Granted,0,
62431,,Standard Risk,,,,,,Submitted,0,
62435,,High Risk,,,,,,Submitted,0,
62441,,Standard Risk,,,,,,Submitted,0,
62464,Rejected,Standard Risk,Suspected fraud,,,,,Rejected,0,
62471,Approved,Standard Risk,,14450.0,14450.0,11.67,11.43,Granted,0,
62480,Approved,Standard Risk,,800.0,800.0,12.17,12.34,Granted,0,
62481,Approved,Low Risk,,10250.0,10250.0,5.61,5.92,Granted,0,
62482,Approved,Low Risk,,25000.0,25000.0,7.15,6.55,Granted,0,
62494,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
62500,Approved,Standard Risk,,13850.0,13850.0,11.85,10.43,Granted,0,
62501,Approved,Low Risk,,3690.0,3690.0,6.18,6.29,Granted,0,
62505,,,,,,,,Submitted,0,
62510,,Standard Risk,,,,,,Submitted,0,
62517,,High Risk,,,,,,Submitted,0,
62518,Approved,Low Risk,,7000.0,7000.0,7.37,8.4,Granted,0,
62520,,Low Risk,,,,,,Submitted,0,
62522,,Standard Risk,,,,,,Submitted,0,
62529,Approved,Low Risk,,1550.0,1550.0,7.1,6.72,Granted,0,
62547,Rejected,Standard Risk,Suspected fraud,,,,,Rejected,0,
62550,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
62552,,,,,,,,Submitted,0,
62560,,High Risk,,,,,,Docs Received,0,
62565,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62566,Rejected,High Risk,Other,,,,,Rejected,0,
62570,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
62574,,High Risk,,,,,,Submitted,0,
62583,,Low Risk,,,,,,Submitted,0,
62588,Approved,Standard Risk,,6050.0,,13.2,,Approved,0,
62593,Approved,Standard Risk,,9800.0,9800.0,12.77,11.99,Granted,0,
62604,Rejected,Standard Risk,Other,,,,,Rejected,0,
62613,Approved,Standard Risk,,1400.0,1400.0,11.21,10.85,Granted,0,
62622,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62623,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62634,Approved,Low Risk,,20700.0,20700.0,6.99,6.58,Granted,0,
62638,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
62639,,High Risk,,,,,,Submitted,0,
62643,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62651,,High Risk,,,,,,Submitted,0,
62661,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
62670,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62675,Approved,Low Risk,,12050.0,12050.0,5.83,7.01,Granted,0,
62683,Approved,Standard Risk,,6900.0,,9.98,,Approved,0,
62691,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62701,Rejected,Low Risk,Suspected fraud,,,,,Rejected,0,
62703,,Standard Risk,,,,,,Submitted,0,
62731,,High Risk,,,,,,Submitted,0,
62732,Rejected,Standard Risk,Other,,,,,Rejected,0,
62736,,Low Risk,,,,,,Submitted,0,
62740,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62745,Approved,Low Risk,,4300.0,4300.0,7.49,7.78,Granted,0,
62750,,Standard Risk,,,,,,Submitted,0,
62757,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62762,,High Risk,,,,,,Submitted,0,
62764,,High Risk,,,,,,Submitted,0,
62765,,Low Risk,,,,,,Submitted,0,
62773,Approved,Low Risk,,1860.0,1860.0,6.32,7.6,Granted,0,
62787,Approved,Low Risk,,5250.0,5250.0,6.86,6.46,Granted,0,
62788,Approved,Low Risk,,1740.0,1740.0,6.82,6.2,Granted,0,
62797,,Standard Risk,,,,,,Submitted,0,
62800,,Standard Risk,,,,,,Submitted,0,
62802,Rejected,Low Risk,Other,,,,,Rejected,0,
62803,,High Risk,,,,,,Docs Received,0,
62815,,Standard Risk,,,,,,Submitted,0,
62830,Approved,Standard Risk,,15600.0,,10.01,8.93,Signed,0,
62831,Rejected,High Risk,Other,,,,,Rejected,0,
62832,,High Risk,,,,,,Submitted,0,
62837,Rejected,Standard Risk,Other,,,,,Rejected,0,
62838,,Standard Risk,,,,,,Submitted,0,
62841,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
62845,Rejected,Standard Risk,Other,,,,,Rejected,0,
62846,,Low Risk,,,,,,Submitted,0,
62850,Rejected,Standard Risk,Other,,,,,Rejected,0,
62853,Approved,Standard Risk,,12450.0,12450.0,10.97,11.16,Granted,0,
62863,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62869,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
62879,Approved,Low Risk,,5350.0,5350.0,6.34,7.11,Granted,0,
62889,Approved,Low Risk,,22450.0,22450.0,,5.62,Granted,0,
62894,Approved,Standard Risk,,18700.0,,10.99,,Approved,0,
62898,,,,,,,,Submitted,0,
62899,,Standard Risk,,,,,,Submitted,0,
62901,Rejected,Low Risk,Low credit score,,,,,Rejected,0,
62914,,Standard Risk,,,,,,Docs Received,0,
62916,Approved,Standard Risk,,5750.0,5750.0,14.51,13.76,Granted,0,
62921,Rejected,Standard Risk,Other,,,,,Rejected,0,
62922,,High Risk,,,,,,Submitted,0,
62923,,Standard Risk,,,,,,Docs Received,0,
62928,Rejected,High Risk,Low credit score,,,,,Rejected,0,
62933,,,,,,,,Docs Received,0,
62949,,High Risk,,,,,,Submitted,0,
62954,,Standard Risk,,,,,,Docs Received,0,
62956,Approved,Low Risk,,11000.0,11000.0,7.67,7.97,Granted,0,
62957,,Standard Risk,,,,,,Docs Received,0,
62964,Approved,Standard Risk,,6190.0,6190.0,12.54,12.29,Granted,0,
62967,,High Risk,,,,,,Docs Received,0,
62973,Approved,Low Risk,,18990.0,18990.0,4.57,4.06,Granted,0,
62978,,Standard Risk,,,,,,Submitted,0,
62981,Rejected,Standard Risk,Suspected fraud,,,,,Rejected,0,
63003,,High Risk,,,,,,Submitted,0,
63012,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
63014,,High Risk,,,,,,Submitted,0,
63015,Rejected,High Risk,Other,,,,,Rejected,0,
63017,Approved,Low Risk,,2300.0,2300.0,6.42,7.21,Granted,0,
63020,Approved,Standard Risk,,25000.0,25000.0,11.95,11.81,Granted,0,
63022,Rejected,High Risk,Other,,,,,Rejected,0,
63026,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
63038,,High Risk,,,,,,Submitted,0,
63041,,Low Risk,,,,,,Submitted,0,
63050,Approved,Standard Risk,,8900.0,,12.5,,Approved,0,
